Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
04-809-8989,25.0,Female,High,Married,HIGH SCHOOL,Middle, Zhongcun ,Furniture,$239.28 ,,Online,1.0,4.0,1.0,Medium,Somewhat Sensitive,2.0,5.0,Medium,Tablet,Other,11/8/2024,False,True, Impulsive ,No Preference,10.0
39-867-1989,$40.0,FEMALE,High,Widowed,High School,High, Gaopeng ,Mobile Accessories,$306.17 ,4.0,In-Store,3.0,,,Medium,Somewhat Sensitive,,6.0,Medium,Tablet,PayPal,1/29/2024,False,True,Wants-based,Express,8.0
45-584-7333,40.0,Female,High,Widowed,Master's,High,Tabonok,Electronics,$370.38 ,,In-Store,1.0,2.0,1.0,None,Not Sensitive,1.0,1.0,High,Desktop,Other,3/4/2024,True,True,Wants-based,No Preference,9.0
85-885-6579,50.0,Male,Middle,Single,Bachelor's,Middle,Tirana,Arts & Crafts,$346.58 ,6.0,Mixed,5.0,1.0,1.0, High ,Somewhat Sensitive,0.0,9.0,Low,Tablet,OTHER,6/3/2024,False,False,Impulsive,EXPRESS,7.0
65-457-2840,24.0,Male,Middle,Single,High School,Middle,Maralal,Software & Apps,$292.64 ,5.0,In-Store,1.0,1.0,1.0,None,Somewhat Sensitive,2.0,10.0,Medium,Tablet,Credit Card,12/6/2024,True,False,Wants-based,Standard,
82-726-1255,30.0,female,Middle,married,Bachelor's,High,Xinjiang,Travel & Leisure (Flights,$102.91 ,12.0,Mixed,2.0,1.0,1.0,Medium,Very Sensitive,1.0,10.0,None,Desktop,PayPal,3/26/2024,True,False,Impulsive,EXPRESS,
90-602-3583,32.0,Female,High,Widowed,Bachelor's,Middle,Mocho,home appliances,$283.78 ,4.0,Mixed,2.0,4.0,1.2,None,Somewhat Sensitive,0.0,6.0,None,Smartphone,Debit Card,8/9/2024,True,False,Need-based,Express,10.0
02-711-1034,,Female,High,Widowed,High School,Middle,Likhoy,Beauty & Personal Care,$51.44 ,,In-Store,,3.0,2.0,High,Not Sensitive,0.0,1.0,High,Tablet,Other,5/17/2024,True,False,Planned, No Preference ,null
27-347-7437,44.0,Female,High,Married,Bachelor's,High,Mineiros,Luxury Goods,$405.70 ,12.0,Online,1.0,3.0,1.0,Low,Very Sensitive,$2.0,10.0,Low,Tablet,Credit Card,2/17/2024,True,True,Wants-based,Standard,14.0
95-675-7816,19.0,Female,High,WIDOWED,Master's,Middle,Noisy-le-Grand,Groceries,$311.74 ,11.0,Mixed,,,$2.0,Low,somewhat sensitive,2.0,10.0,Medium,Smartphone,PAYPAL,1/17/2024,True,False,Impulsive,Express,11.0
87-418-1400,39.0,Male,Middle,Widowed,Bachelor's,High,Taoyuan,Clothing,$293.43 ,9.0,In-Store,4.0,4.0,1.0,Medium,Very Sensitive,0.0,5.0,None,Desktop,Cash,7/5/2024,False,True,Need-based,Standard,7.0
73-991-0066,35.0,Female,High,SINGLE,Bachelor's,MIDDLE,San Marcos de Colón,Baby Products, $418.51  ,6.0,Online,4.0,4.0,2.0,Low,somewhat sensitive,2.0,2.0,High,Desktop,Credit Card,5/1/2024,False,True,Need-based,Standard,
62-273-8089,,Male,Middle,Single,Master'S,Middle,Pokrovka,Health Care,$85.03 ,,In-Store,5.0,4.0,1.0,Medium,Not Sensitive,0.0,9.0,High,SMARTPHONE,Credit Card,10/6/2024,True,True, Wants-based ,Express,8.0
51-220-3072,31.0,Male,Middle,Married,Master's,High,Shuntian, Mobile Accessories ,$164.94 ,4.00,IN-STORE,4.0,4.0,2.0,high,Somewhat Sensitive,,2.0,Low,Desktop,paypal,7/18/2024,True,True,Wants-based,Express,6.0
17-648-0171,38.0,Female,High,Widowed,Bachelor's,Middle,João Câmara,Groceries,$89.32 ,null,Online,1.0,1.0,0.3,Low,Somewhat Sensitive,1.0,3.0,High,Desktop,Other,4/23/2024,True,False,Wants-based,No Preference,12.0
11-975-9054,,Male,MIDDLE,married,High School, High ,Cunha,Clothing, $388.26  ,, Mixed ,3.0,1.0,1.0,HIGH,NOT SENSITIVE,N/A,7.0,None,Smartphone,Credit Card,4/2/2024,False,False,Planned,no preference,5.0
75-518-2831,33.0,Male,Middle,Divorced,Master's,Middle,Fengyi,Jewelry & Accessories,$106.69 ,5.0,Online,3.0,4.0,1.3,Medium,Very Sensitive,2.0,10.0,None, Desktop ,PayPal,9/20/2024,False,True,Wants-based,Standard,
13-297-9777,42.0,Agender,Middle,MARRIED,Bachelor's,High,Myshkin,Packages),$301.16 ,,Online,,,2.0,None,very sensitive,2.0,9.0,Medium,Tablet,Cash,7/26/2024,False,False,Need-based,Standard,1.0
 81-604-7906 ,49.0,Male,Middle,Divorced,High School,HIGH,Tewulike,Hotels,$61.71 ,6.0,Mixed,2.0,5.0,1.0,Low,Very Sensitive,2.00,7.0,Low,Tablet,Cash,10/3/2024,False,False,Impulsive,No Preference,12.0
87-518-0375,46.00,Non-binary,Middle,Divorced,High School,High,Bistrinci,Sports & Outdoors,$83.33 ,11.0,IN-STORE,1.0,5.0,1.0, Medium ,Very Sensitive,1.0,,Low, Desktop ,Debit Card,2/27/2024,True,True,Planned,Express,1.0
53-437-2629,42.0,Male,High,Single,Bachelor's,Middle,Chenguang,Books,$411.81 ,4.0,Mixed,1.0,3.0,1.00,High,Somewhat Sensitive,1.0,1.0,High,Smartphone,Cash,4/8/2024,True,True,Planned,Standard,1.0
46-681-0764,44.0,female,Middle,Married,Master's,High,Muara,Luxury Goods,$114.93 ,3.0,In-Store,4.0,3.0,1.0,High,Somewhat Sensitive,0.0,4.0,None, Desktop ,Other,8/23/2024,True,True,Impulsive,Standard,4.0
43-990-6454,33.0,Female,High,DIVORCED,Master's, Middle ,Qorveh,Jewelry & Accessories,$438.42 ,11.0,Online,3.0,2.0,2.0,Medium, Very Sensitive ,0.0,4.0,Low,Tablet,CASH,9/10/2024,True,False,Planned,EXPRESS,4.0
55-570-3804,36.0,Male,Middle,Widowed,Master's,MIDDLE,Bom Despacho,LUXURY GOODS,$189.97 ,2.0,In-Store,2.0,3.0,1.0,High,Somewhat Sensitive,0.0,3.0,Medium,Smartphone,Credit Card,3/6/2024,True,False,Need-based,standard,
29-067-4901,35.0,MALE,High,Divorced,Master's,Middle,arhust,Health Supplements,$227.03 ,12.0,Online,2.0,2.0,,High,Very Sensitive,,10.0,Low,Desktop,PayPal,7/7/2024,True,True,Planned,Standard,2.0
93-957-6269,$26.0,Male,High,Divorced,Bachelor's,Middle, Thaton ,Home Appliances,$278.49 ,,Mixed,,5.0,0.0,Low,Somewhat Sensitive,1.0,5.0,Low,Smartphone,Credit Card,9/8/2024,True,True,Need-based,Express,
81-225-6647,43.0,Female,High,Widowed,Bachelor's,High,Changbai,ANIMAL FEED,$120.56 ,5.0,Online,4.0,"3.0,00",$2.0,None,Not Sensitive,2.0,7.0,Low,Tablet,Debit Card,6/3/2024,False,False,Need-based,Express,7.0
64-706-7841,25.0,MALE,High,Divorced,Bachelor's,Middle,Kragan,gardening & outdoors, $320.94  ,11.0,Online,3.0,3.0,2.0,High,Not Sensitive,,10.0,None,Smartphone,Cash,11/8/2024,False,False,Impulsive,No Preference,10.0
47-178-9529,37.0,Female, High , Divorced ,Master's,MIDDLE,Bida,Jewelry & Accessories, $217.72  ,3.0,In-Store,4.0,4.0,$2.0,Medium, Not Sensitive ,1.0,4.0,High,Tablet,Debit Card,10/16/2024,False,True,Wants-based,No Preference,14.0
63-808-3641,25.0,male,High,widowed,Bachelor's,Middle,Pointe Michel,Home Appliances,$222.61 ,3.0,Online,$1.0,2.0,1.0,Medium,VERY SENSITIVE,,1.0,None,DESKTOP,PayPal,7/3/2024,False,True,Need-based,Standard,3.0
85-738-8909,,Female,Middle,Divorced,High School, Middle ,Juyuan,Beauty & Personal Care,$102.73 ,,Mixed,4.0,5.0,0.3,None,Not Sensitive,,5.0,None,Tablet,Debit Card,7/18/2024,False,False,Wants-based,Express,
40-224-1057,40.0,Female,Middle,Married,Bachelor's,HIGH,SABUGO,Sports & Outdoors,$426.87 ,,In-Store,4.0,,2.0,None,Not Sensitive,0.0,null,Medium,Smartphone,Debit Card,3/14/2024,False,False,Wants-based,No Preference,3.0
24-853-1635,20.0,Female,Middle,Widowed,High School,Middle,Huangjin, Jewelry & Accessories ,$473.28 ,5.0,Online,5.0,5.0,1.0,Medium,Very Sensitive,1.0,9.0,None,Smartphone,Cash,12/9/2024,False,False,Need-based,Standard,13.0
61-627-1822,39.0,Male,High,WIDOWED, Bachelor's ,High,Huquan,Jewelry & Accessories,$446.03 ,9.0,In-Store,2.0,1.0,2.0,Low,Somewhat Sensitive,2.0,7.0,None,Tablet,Other,6/26/2024,True,True,Need-Based,Express,12.0
89-392-5002,19.0,Female,High,Single,Bachelor's,High, Xinqiao ,arts & crafts,$287.95 ,,Mixed,2.0,3.0,2.0,None,Very Sensitive,$2.0,7.0,High,TABLET,paypal,11/12/2024,True,True,Planned,Standard,11.0
71-573-6085,31.0,Female,middle,Widowed,Master's,High, Trzemeszno ,Luxury Goods,$132.52 ,6.0,Mixed,1.0,2.0,,Medium,Somewhat Sensitive,2.0,,Low,Smartphone,Debit Card,12/20/2024,True,True,Impulsive,Express,
91-810-3612,,Female, Middle ,Married,Bachelor's,Middle, Dashkawka ,Sports & Outdoors,$379.20 ,7.0,Online,5.0,1.0,,Medium,Very Sensitive,2.0,2.0,High,Smartphone,Debit Card,5/28/2024,True,True,Need-based,NO PREFERENCE,7.0
07-323-0255,31.0,Genderfluid,Middle,Married,High School,High,Sakura,GROCERIES,$447.53 ,,Online,2.0,1.0,2.0,High,Somewhat Sensitive,1.0,,None,Smartphone,PayPal,10/13/2024,True,True,Wants-based,No Preference,3.0
81-054-5343,,Female,High,Divorced,Bachelor's,middle,lianghu,Office Supplies, $138.44  ,4.0,Mixed,5.0,1.0,1.0,None,Very Sensitive,1.0,2.0,None,Smartphone,Cash,2/22/2024,False,True,Wants-based,Express,
14-854-9545,,Agender,middle,Single,High School,Middle,Karabash,Home Appliances, $440.62  ,,Mixed,2.0,2.0,2.0,None,Very Sensitive,1.0,3.0,Medium,Tablet,Debit Card,2/1/2024,True,True,Need-based,Express,6.0
52-150-4629,23.0,Female,high,Divorced,Master's,High,Maomiaoji,Sports & Outdoors,$145.98 ,4.0,In-Store,1.0,2.0,1.0,Low,Very Sensitive,2.0,5.0,High,DESKTOP,Other,9/16/2024,False,False,Need-based,NO PREFERENCE,1.0
48-918-4473,28.0,Male,Middle,married,High School,High,Pingtian,Software & Apps,$405.66 ,11.0,Online,5.0,$2.0,,Medium,SOMEWHAT SENSITIVE,1.0,3.0,High,Tablet,Cash,4/27/2024,True,False,Impulsive,Express,
06-764-5496,26.0,Female,High,Single,High School,Middle,TIŠINA,Clothing,$419.98 ,7.0,In-Store,4.0,4.0,0.0,None,Very Sensitive,,10.0,Medium,Desktop,PayPal,4/28/2024,True,True,Impulsive,No Preference,14.0
67-036-4295,$50.0,female,MIDDLE,Divorced,master's,High,Montceau-les-Mines,Arts & Crafts,$260.14 ,5.0,Online,3.0,2.0,1.0,None,Somewhat Sensitive,,7.0,Low,Smartphone,Other,9/1/2024,True,True,Need-Based, Standard ,7.0
35-880-9374,36.0,Female,Middle,Widowed,Bachelor's,High,Karengan,Arts & Crafts, $368.91  ,10.0, In-Store ,1.0,,2.0,HIGH,Not Sensitive,2.0,10.0,High,desktop,Debit Card,3/21/2024,False,False,Need-based,No Preference,7.0
08-614-6177,32.0,male,Middle,Widowed,master's,Middle,Sungai Raya,Home Appliances,$100.32 ,2.0,In-Store,5.0,1.0,1.0,Low,Very Sensitive,0.0,,MEDIUM,Tablet,Credit Card,12/11/2024,False,True,planned,Express,8.0
35-879-0014,34.0,Male,High,Married,Master's,Middle,ZWEDRU,FOOD & BEVERAGES,$107.82 ,$7.0,Mixed,5.0,,2.0,HIGH,Very Sensitive,2.0,10.0,Low,SMARTPHONE, Credit Card ,12/4/2024,False,True,Wants-based,No Preference,
91-570-2695,50.0,Male,Middle,Married,High School,Middle,Ţahţā,Baby Products, $83.88  ,11.0,Online,4.0,2.0,,Medium,Not Sensitive,0.0,6.0,Low,Desktop, Other ,2/24/2024,True,True,Planned,Express,4.0
54-193-3526,,Female,Middle,Widowed,Bachelor's,Middle,MASARAN,Travel & Leisure (Flights, $81.25  ,9.0, Online ,1.0,2.0,1.0, Low ,Very Sensitive,2.0,8.0,Medium,Desktop,Cash,5/24/2024,True,True,Planned,No Preference,10.0
55-237-7991,49.0,male,Middle,Widowed,Master's,High,Huangtang,Home Appliances,$125.80 ,12.0,In-Store,,4.0,2.0,None,Somewhat Sensitive,0.0,,High,Desktop,PayPal,5/18/2024,False,True,Planned,NO PREFERENCE,
90-569-7391,18.0,Female,Middle,Single,Bachelor's,Middle,skoútari, Health Supplements ,$197.90 ,11.0,Mixed,2.0,,N/A,Medium,Not Sensitive,1.0,4.0,Low,Desktop,Debit Card,4/2/2024,True,True,Wants-based,Standard,5.0
88-395-8741,44.0,Male,High,Divorced,HIGH SCHOOL,Middle,jelat,Travel & Leisure (Flights,$299.09 ,8.0,In-Store,1.0,N/A,2.0,High,Very Sensitive,2.0,7.0,HIGH,Tablet,Debit Card,6/24/2024,False,False,impulsive,Standard,
06-638-0433,41.0,Male,HIGH, Married ,High School,Middle,Doibang,Travel & Leisure (Flights,$79.30 ,10.0,Online,3.0,2.0,1.0,Low, Somewhat Sensitive ,2.0,4.0,High,Smartphone,debit card,9/3/2024,False,False,Planned,No Preference,
84-208-7045,33.0,Male,High,Divorced,High School,High,Kazimierz Dolny,Books,$55.73 ,12.0,In-Store,4.0,3.0,0.3,Medium,Not Sensitive,1.0,3.0,High,Tablet,PayPal,5/19/2024,False,True,Need-based,EXPRESS,
71-568-0867,,male,High,Single,Bachelor's,high,Margasari,Software & Apps,$256.44 ,8.0,In-Store,4.0,1.0,2.0,High,Somewhat Sensitive,,6.0,Medium,Tablet,Other,8/4/2024,False,False,Wants-based,Express,3.0
18-925-1867,23.0,Female,High,Married,Bachelor's,High,Garça,Toys & Games,$337.21 ,12.0,Online,1.0,5.0,,Low,Somewhat Sensitive,0.0,9.0,None,Smartphone,Debit Card,10/24/2024,True,True,Planned,EXPRESS,11.0
69-394-1424,35.0,Female,High,single,Master'S,Middle,Muff,Software & Apps,$494.97 ,12.0,In-Store,5.0,4.0,2.0,Low,not sensitive,1.0,5.0,low,Tablet,Debit Card,8/16/2024,False,False,planned,No Preference,7.0
91-695-8237,31.0,FEMALE,Middle,Widowed, High School ,HIGH,Kryva Hora,Arts & Crafts,$238.58 ,,Online,3.0,2.0,,Medium,Very Sensitive,2.0,9.0,medium,Tablet,PayPal,6/11/2024,True,True,WANTS-BASED,standard,8.0
68-458-0904,20.0,Female,High,Single,Bachelor's,HIGH,Pyra,Sports & Outdoors,$131.90 ,8.0,Mixed,3.0,5.0,,None,NOT SENSITIVE,2.0,4.0,Medium,Tablet,Credit Card,11/1/2024,True,True,Planned,No Preference,4.0
28-862-5550,49.0,Female,Middle,Married,Bachelor's,High,General Lavalle,Food & Beverages,$403.03 ,12.0,Mixed,1.0,5.0,1.0,Medium,Somewhat Sensitive,0.0,"1.0,00",High,Tablet,other,8/22/2024,True,True,Wants-based,STANDARD,2.0
85-666-7449,26.0,Female,High,Widowed,Bachelor's,High,Zhongzhang,Health Supplements,$338.60 ,10.0,In-Store,1.0,3.0,2.0,Medium,Somewhat Sensitive,,3.0,Medium,Desktop,Other,8/24/2024,False,False,Planned,No Preference,9.0
30-987-7421,36.0,Male,Middle, Widowed ,High School, High ,Estacion,Furniture,$365.38 ,,Online,,4.0,0.0,High,somewhat sensitive,0.0,9.0,Medium,Desktop,Cash,8/1/2024,False,False,Wants-based,Express,14.0
39-107-6852,21.0,Male,middle,Married,High School,High,Xinglongchang,Sports & Outdoors,$433.99 ,11.0,Mixed,3.0,2.0,,High,Not Sensitive,,2.0,None,Desktop,Credit Card,2/9/2024,False,False, Need-based ,No Preference,8.0
85-467-6564,N/A,Female,Middle,Widowed,High School,Middle,San Nicolas,Health Care,$495.95 ,,In-Store,4.0,2.0,0.0,High,Very Sensitive,1.0,7.0,None,Smartphone,Other,4/10/2024,False,False,Planned,No Preference,6.0
82-692-9306,41.0,male,High,Married,High School,Middle,Ropa,Baby Products,$356.22 ,7.0,In-Store,2.0,5.0,0.0,Medium,Very Sensitive,1.0,7.0,High,Smartphone,Credit Card,6/10/2024,False,True,Planned,Express,6.0
18-593-8611,,GENDERQUEER,HIGH,Single,High School,MIDDLE,San Diego,Health Supplements,$156.40 ,7.0,In-Store,4.00,,,Low,Somewhat Sensitive,1.0,7.0,Low,Desktop,CREDIT CARD,11/7/2024,False,True,Need-based,Standard,
93-093-0556,,Male,Middle,SINGLE,Master's,Middle,Pan-an,Sports & Outdoors,$454.36 ,3.0,In-Store,4.0,5.0,,Low,Very Sensitive,1.0,8.0,Medium,Tablet,Cash,9/16/2024,True,False,Planned,No Preference,
59-080-5779,50.0,Male,High,Single,Bachelor's,High,Shu, Software & Apps ,$486.07 ,11.0,Mixed,5.0,1.0,0.0,Medium,Somewhat Sensitive,,6.0,None,Tablet,Credit Card,1/16/2024,False,False,Planned,STANDARD,12.0
64-915-2968,30.0,Female,HIGH,DIVORCED,High School,Middle,Týn nad Vltavou,Packages),$427.86 ,11.0,Mixed,,3.0,1.0,Medium,NOT SENSITIVE,0.0,6.0,Medium,Desktop,Debit Card,3/3/2024,True,True,Need-based,Express,8.0
94-495-3402,49.0,Female,High,Divorced,Master'S,High,Mojogajeh,Beauty & Personal Care,$235.13 ,10.0,Online,,4.0,1.0,Medium,Very Sensitive,2.0,3.0,none,SMARTPHONE,Other,3/29/2024,True,False,PLANNED,No Preference,6.0
84-458-6432,40.0,Female,Middle,Divorced,Bachelor's,Middle,Mawu,Groceries,$361.27 ,,Online,,3.0,1.0,None,Not Sensitive,0.0,5.0,High, Tablet ,credit card,9/15/2024,True,False,Need-based,Standard,
46-452-3822,38.0,Female,MIDDLE,Single,Bachelor's, Middle ,Genting,Furniture,$195.83 ,10.0,Mixed,1.0,$2.0,2.0,None,Not Sensitive,1.0,7.0,High,Desktop,debit card,1/25/2024,True,False,Need-based,No Preference,
54-877-5699,21.0,Male,High,Married,Master's,High,Madan,SPORTS & OUTDOORS,$340.31 ,10.0,Online,$5.0,1.0,1.0,Low,Somewhat Sensitive,0.0,5.0,Low,Desktop, Other ,9/18/2024,False,True,Impulsive,No Preference,14.0
15-146-4456,40.0,Male,High,Divorced,Master'S,High,Hexiangqiao,Animal Feed,$489.67 ,,Mixed,5.0,,1.0,None,Very Sensitive,1.0,5.0,Medium,TABLET,DEBIT CARD,12/21/2024,False,False,Wants-Based,Standard,11.0
76-620-2994,26.0,Male,High,Divorced,Master's,Middle,Na Muen,Mobile Accessories,$482.50 ,11.0,Mixed,1.0,1.0,1.0,None, Very Sensitive ,2.0,1.0,None,Smartphone,Cash,9/28/2024,True,True,Need-based,No Preference,
60-834-3348,32.0,Female,Middle,Married,Master's,Middle,Gafargaon,Jewelry & Accessories, $433.14  ,10.0,In-Store,3.0,$1.0,,Medium,Not Sensitive,null,3.0,High,Tablet,DEBIT CARD,7/9/2024,False,False,Impulsive,No Preference,5.0
77-742-5663,47.0,Female, Middle ,Widowed,High School,High,QINGBAN,Jewelry & Accessories,$375.70 ,6.0,Online,3.0,1.0,2.0,Low,Very Sensitive,2.0,10.0,Medium,Tablet,Other,9/27/2024,True,False,Wants-based,No Preference,10.0
05-167-0833,21.0,Male,Middle,Single,Master's,Middle,Labège,Travel & Leisure (Flights,$381.30 ,12.0,Online,2.0,1.0,1.0,High,Very Sensitive,0.0,4.0,Low,desktop,Credit Card,1/9/2024,False,False,Planned,Express,7.0
86-182-9556,,male,High, Widowed ,High School,High,Port Elizabeth,Electronics,$210.21 ,,Mixed,4.0,1.0,2.0,High,VERY SENSITIVE,,,High,Desktop,PayPal,7/5/2024,False,True,Need-based,No Preference,14.0
14-415-2802,,Male,Middle,Widowed,Master's,High,Sauri,Health Supplements, $408.81  ,8.0,Mixed,5.0,,2.0,Low,Very Sensitive,1.0,3.0,Medium,Desktop,Debit Card,7/16/2024,False,True,Wants-based,Express,12.0
49-469-9163,20.0,FEMALE,Middle,Divorced,Bachelor's,High,Desakolot,Jewelry & Accessories,$118.65 ,10.0,Mixed,1.0,3.0,0.0,Low,Very Sensitive,0.0,2.0,Low,Smartphone,Credit Card,1/9/2024,True,True,Impulsive,Standard,13.00
67-937-6624,,Male,High,Divorced,BACHELOR'S,Middle,Huambo,Software & Apps,$166.45 ,7.0,mixed,5.0,2.0,2.0,Low,Very Sensitive,2.0,, High ,Smartphone,Cash,8/13/2024,True,False,Planned,Express,12.0
 91-761-9492 ,29.0,Female,Middle,Divorced,Master's,High, Luoting ,Travel & Leisure (Flights,$385.32 ,10.0, Online ,1.0,1.0,,LOW,Very Sensitive,0.0,1.0,Medium,Smartphone,PayPal,9/5/2024,True,True,Impulsive,Standard,9.0
19-184-7665,25.0,Non-binary,Middle,Married,Bachelor's,High,stepnogorsk,Mobile Accessories,$293.99 ,,Mixed,3.0,4.0,0.0,None,Somewhat Sensitive,2.0,,None,Tablet,Credit Card,9/29/2024,False,True,Wants-based,No Preference,
19-383-9741,37.0,Male,Middle,Widowed,High School,Middle,Zarechnyy,Toys & Games,$161.41 ,9.0,Mixed,1.0,4.0,0.0,Low,Very Sensitive,1.0,,High,Desktop,PayPal,4/7/2024,True,False,Impulsive,Standard,
15-625-4047,39.0,Male,Middle,single,master's,middle,La Unión,Groceries,$130.92 ,2.0,Online,,2.0,1.0,High,Very Sensitive,2.0,2.0,none,Tablet,Cash,12/18/2024,True,True,Impulsive,no preference,9.0
81-820-4735,48.0,Female,Middle,Divorced,Bachelor's,High,Banjar Medura,TOYS & GAMES,$468.60 ,4.0,Mixed,3.0,4.0,2.0,MEDIUM,Somewhat Sensitive,"0.0,00",6.0,None,desktop,PayPal,6/14/2024,False,True,Need-based,No Preference,2.0
71-436-6908,47.0,MALE,High,Divorced,Bachelor's,Middle,Arnprior,Toys & Games,$237.57 ,null,Online,,3.0,0.0,Medium,Somewhat Sensitive,0.0,3.0,Medium,Smartphone,Cash,4/25/2024,True,True,Need-based,No Preference,11.0
73-145-5784,50.0,Female,MIDDLE,divorced,High School,High,Donglu,Furniture,$395.18 ,,In-Store,2.0,2.0,,None,Not Sensitive,0.0,5.0,High,Smartphone,other,7/20/2024,True,True,Need-based,Standard,6.0
50-637-1630,42.0,polygender,High,married,High School,Middle,Inderka,Electronics,$427.94 ,12.0,Mixed,5.0,4.0,1.3,High,not sensitive,1.0,2.0,None,Smartphone,Other,3/29/2024,False,False,Impulsive,No Preference,10.0
44-938-7475,28.0,Female,High,Single,Bachelor's,High,Tochio-honchō,Hotels, $81.23  ,9.0, Mixed ,,5.0,, High ,Not Sensitive,1.0,10.0,Medium,Tablet,Cash,3/26/2024,False,True,Wants-based,Standard,6.0
55-279-3045,23.0, Male ,MIDDLE,Single,High School,Middle,Pasadena,Hotels,$257.43 ,,Online,4.0,2.0,0.0,LOW,Somewhat Sensitive,1.0,7.0,Low,Desktop,Other,4/14/2024,True,True,Need-based,Standard,13.0
59-997-3903,42.0,Male,High,Divorced, High School ,High,Barishāl,Arts & Crafts,$305.73 ,7.0,MIXED,2.0,5.0,1.0,Medium,Not Sensitive,2.0,8.0, Medium ,Tablet,Cash,12/14/2024,True,False, Planned ,Express,14.0
12-029-9344,, Male ,high,Single,Bachelor's,HIGH,Kihurio,Toys & Games,$249.82 ,10.0,in-store,5.0,null,1.0, High ,Not Sensitive,2.0,,Medium,Tablet,PayPal,8/12/2024,True,False,Wants-based,No Preference,10.0
41-130-2570,33.0,Male, Middle ,Divorced,Bachelor's,High,Oekero,Animal Feed,$332.79 ,,Online,N/A,5.0,2.0,None,Not Sensitive,2.0,1.0,High,Tablet,PAYPAL,8/29/2024,False,False,Wants-based,No Preference,4.0
25-285-7453,32.0,Male,High,Single, Bachelor's ,Middle,Cluses,Arts & Crafts,$78.90 ,3.0,In-Store,,1.0,1.0,Low,Not Sensitive,0.0,,Medium,Tablet,Debit Card,9/7/2024,False,True,planned,Standard,null
47-225-8686,29.0,Male,High,Widowed,high school,High,Wrząsowice,Health Care,$122.55 ,,Mixed,,4.0,0.3,low,Not Sensitive,2.0,3.0,Medium,Desktop,Credit Card,6/28/2024,False,False,IMPULSIVE,Express,4.0
33-519-4214,25.0,NON-BINARY,High,Divorced,Bachelor'S,Middle, Hengfeng ,Mobile Accessories,$307.61 ,N/A,Mixed,1.0,N/A,,Low,Somewhat Sensitive,0.0,$9.0,Medium,Smartphone,PayPal,9/12/2024,True,True,Need-Based,No Preference,10.0
03-991-2098,41.0,female, High , Divorced ,Bachelor's,Middle,Bor,Software & Apps,$152.33 ,,In-Store,1.0,5.0,1.0,None,Not Sensitive,1.0,6.0,High,Smartphone,Debit Card,1/19/2024,False,True,Impulsive,No Preference,8.0
30-735-8744,24.0,Female,Middle,Divorced,Bachelor's,High, Nawu ,mobile accessories,$465.07 ,,Online,2.0,4.0,0.0,Medium,Not Sensitive,1.0,2.0,High,desktop,Cash,3/2/2024,False,False,Wants-based,No Preference,8.0
13-848-5757,32.0,female,High,Single,Master's,Middle,Longotea,Sports & Outdoors,$498.23 ,10.0,Online,5.0,,0.0,None,Very Sensitive,0.0,7.0,Medium,Smartphone,Other,1/8/2024,True,False,Planned,No Preference,9.0
21-300-2001,41.0,Female,Middle,Widowed,High School,Middle,Ḩabīl al Jabr,Luxury Goods,$491.18 ,3.0,Mixed,4.0,4.0,1.0,High,Very Sensitive,0.0,6.0,None,Smartphone,Cash,8/27/2024,False,False,Impulsive,no preference,14.0
38-587-1781,18.0,Male,Middle,divorced,Bachelor's, Middle ,Gueset,Health Care,$149.42 ,3.0,mixed,1.0,1.0,2.0, Medium ,very sensitive,0.0,,None,Desktop,CASH,1/3/2024,True,False,Wants-based,Express,5.0
66-557-1474,,MALE,Middle,single,Master'S,Middle,Līkak,Furniture, $82.13  ,9.0,Online,5.0,1.0,0.0,Medium,Somewhat Sensitive,2.0,6.0,HIGH,Tablet,Debit Card,4/9/2024,True,True,Need-Based,Express,6.0
03-422-8710,49.0,Male,Middle,Divorced,Bachelor's,High,Yuanguping, Sports & Outdoors ,$425.18 ,4.0,Mixed,null,1.0,0.0,Medium,Very Sensitive,1.0,8.0,Medium,Tablet,PayPal,3/19/2024,True,False,Wants-based,Standard,N/A
39-731-8532,39.0,Male,High,Married,Master's,Middle,Colón,Arts & Crafts,$176.12 ,8.0, Online ,2.0,3.0,1.2,medium,Somewhat Sensitive,1.0,10.0,Low,Desktop,Credit Card,6/15/2024,True,True,Impulsive,standard,14.0
80-830-3184,47.0,Female,High,Single,High School,Middle,lyon,Jewelry & Accessories,$70.30 ,6.0,Online,,5.0,0.0,none,Very Sensitive,1.0,8.0,Medium, Desktop ,Cash,3/3/2024,True,True,Need-based,Standard,3.0
97-505-8416,43.0,Male,Middle,Married,Bachelor's,Middle, Chamical ,Luxury Goods,$319.39 ,,Mixed,4.0,5.0,0.0,None,Very Sensitive,,10.0,High,Desktop,Credit Card,11/17/2024,False,True,Planned,Standard,3.0
